"","UBIDPTO","REGION","ZONA","OCU","INFORM","SEXO","GEDUC","AEDUC","AEDAD","AEDAD2","WS","LWS"
"1634","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,39,1521,607.081692809568,6.40866336653358
"1635","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,44,1936,2295.38441475254,7.73865560944942
"1636","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,33,1089,219.723107076898,5.39236814944898
"1637","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,36,1296,651.076177197663,6.47862665102738
"1638","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",13,25,625,181.577932949644,5.20168494418923
"1639","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,42,1764,361.851757382117,5.8912346179595
"1640","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,18,324,39.6410633087151,3.67986553323712
"1641","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,58,3364,1055.59913238427,6.9618637827117
"1642","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",7,26,676,335.098354713681,5.81442408489439
"1643","13","Sierra","Urbana","Ocupado","Formal","Femenino","Primaria",3,34,1156,5515.89957597295,8.61539003279622
"1644","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",0,51,2601,10.9890320638093,2.39689769027009
"1645","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,23,529,164.797124824281,5.10471517086857
"1646","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",10,25,625,99.1122473050022,4.59625301901779
"1647","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,43,1849,189.268337587668,5.24316578372736
"1648","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",17,42,1764,547.150235218985,6.3047234177629
"1649","13","Sierra","Urbana","Ocupado","Formal","Femenino","Primaria",6,36,1296,186.525874088323,5.22856996451908
"1650","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",12,55,3025,183.093000197534,5.20999422155338
"1651","13","Sierra","Urbana","Ocupado","Formal","Femenino","Secundaria",11,56,3136,477.054402421039,6.16763053558214
"1652","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",18,25,625,572.196789975241,6.34948297063041
"1653","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",17,29,841,488.637954544147,6.19162183600347
"1654","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,47,2209,258.700972621632,5.5556728488356
"1655","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,49,2401,938.616942106901,6.84440745359897
"1656","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",5,29,841,86.7423944583059,4.46294274303319
"1657","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,38,1444,713.436450750006,6.57009336602659
"1658","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",4,54,2916,271.216215438727,5.60291634571954
"1659","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",0,49,2401,24.9506644241114,3.21690045206786
"1660","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,31,961,404.522955186612,6.00270848442262
"1661","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",11,28,784,38.4520231901179,3.64941131329602
"1662","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,51,2601,283.324280187236,5.64659210802542
"1663","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,27,729,294.380135826258,5.68487191116205
"1664","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,14,196,91.5560891319815,4.51695178045413
"1665","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",3,46,2116,257.683205371681,5.55173094429547
"1666","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,47,2209,386.802421806229,5.9579140246925
"1667","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",4,43,1849,443.454430037455,6.09459504570932
"1668","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",8,19,361,274.649089329516,5.61549424403405
"1669","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",9,45,2025,284.832642603307,5.65190178885232
"1670","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,19,361,274.649089329516,5.61549424403405
"1671","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",8,14,196,6.86574778157717,1.92654495995605
"1672","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,40,1600,457.74208952705,6.12630590219732
"1673","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",2,37,1369,27.7698401891724,3.32395054650101
"1674","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,15,225,274.649089329516,5.61549424403405
"1675","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,66,4356,425.484581793494,6.05322871185396
"1676","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,25,625,411.983223027488,6.02098262771334
"1677","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,38,1444,70.6067156988895,4.257125263189
"1678","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,32,1024,236.810764265125,5.4672613591774
"1679","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",10,31,961,33.4273697857235,3.50937501907537
"1680","13","Sierra","Rural","Ocupado","Informal","Masculino","Sup. No Univ.",12,72,5184,33.6383285164423,3.51566614648748
"1681","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",0,52,2704,204.871604942859,5.32238346556785
"1682","13","Sierra","Rural","Ocupado","Informal","Femenino","Sup. No Univ.",16,22,484,210.555991323843,5.34975160979008
"1683","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,18,324,39.2958581129933,3.67111912179425
"1684","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",10,64,4096,421.561618408259,6.04396595515187
"1685","13","Sierra","Rural","Ocupado","Formal","Masculino","Sup. Univ.",16,54,2916,578.27623703323,6.3600516732482
"1686","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",8,47,2209,43.4958546609414,3.77266563840299
"1687","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",2,59,3481,184.335735156416,5.21675874255098
"1688","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,63,3969,73.3529857822206,4.29528320972127
"1689","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",16,39,1521,742.593910196786,6.61014934105865
"1690","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,56,3136,256.506638487694,5.54715454531956
"1691","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",6,51,2601,29.5917564999262,3.38749582591851
"1692","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,33,1089,302.750436220947,5.71290882329409
"1693","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,37,1369,351.649026041896,5.86263359306982
"1694","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,30,900,520.511900949122,6.2548127522492
"1695","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",16,38,1444,66.6054247078701,4.19878602629942
"1696","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",4,47,2209,199.662849592178,5.2966301920301
"1697","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,41,1681,596.43786594148,6.39097507172268
"1698","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,42,1764,538.002297532358,6.28786283065891
"1699","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,48,2304,865.007508213007,6.76273818690925
"1700","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,27,729,228.871044763525,5.43315872163738
"1701","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",11,56,3136,179.645742756924,5.19098681584998
"1702","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",9,21,441,143.125909759526,4.96372473068674
"1703","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,18,324,114.435522381762,4.74001154107743
"1704","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,28,784,114.435522381762,4.74001154107743
"1705","13","Sierra","Urbana","Ocupado","Formal","Masculino","Primaria",6,50,2500,457.185925600609,6.12509014754614
"1706","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",2,49,2401,97.1369064628166,4.57612139023813
"1707","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",0,48,2304,68.4273410186238,4.22577246725525
"1708","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",11,67,4489,77.3643199745315,4.34852569206951
"1709","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,28,784,377.788730584605,5.93433512557171
"1710","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,29,841,197.342303554271,5.28493980238345
"1711","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,32,1024,125.899436332655,4.83548346393667
"1712","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,34,1156,416.547602837587,6.03200074760322
"1713","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",4,35,1225,6.86574778157717,1.92654495995605
"1714","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,61,3721,194.043676128485,5.26808326840723
"1715","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,60,3600,387.895571592681,5.96073615801747
"1716","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,23,529,20.5780652783025,3.02422571618605
"1717","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,51,2601,212.857359295321,5.36062226670733
"1718","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,52,2704,313.503851914642,5.74781164680656
"1719","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",13,37,1369,310.627141950294,5.73859329244175
"1720","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,38,1444,194.082032261343,5.26828091639681
"1721","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,57,3249,224.61351401629,5.41438120975644
"1722","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,32,1024,1026.54436174436,6.93395345203211
"1723","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,26,676,320.235353231217,5.7690562043093
"1724","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",2,57,3249,109.775252239519,4.69843511423169
"1725","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",13,30,900,228.736798298522,5.43257199013402
"1726","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,34,1156,320.427133895506,5.76965489917242
"1727","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",12,33,1089,199.81627412361,5.29739831496753
"1728","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",4,48,2304,219.646394811182,5.39201895695307
"1729","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",5,52,2704,156.224529130524,5.05129426176371
"1730","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,28,784,247.761440196077,5.51246634851565
"1731","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",9,42,1764,758.492527266416,6.63133294675115
"1732","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,18,324,9.14793768662656,2.21352846444369
"1733","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,30,900,218.035437231147,5.38465760568446
"1734","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,33,1089,571.83240671309,6.34884595319147
"1735","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,67,4489,297.317563848578,5.69480080612171
"1736","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,42,1764,148.649192891074,5.00158911983686
"1737","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,41,1681,297.317563848578,5.69480080612171
"1738","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,59,3481,49.6328359182171,3.90465262917614
"1739","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",13,21,441,142.953307161665,4.96251805359455
"1740","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,64,4096,216.616260315402,5.37812740245746
"1741","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,37,1369,514.835193286142,6.24384683641202
"1742","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,70,4900,616.900862821209,6.42470833485493
"1743","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",3,40,1600,32.0273709364075,3.46659087896615
"1744","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",10,37,1369,288.898392686253,5.66607504389234
"1745","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",10,16,256,405.999666301644,6.00635233768426
"1746","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",2,48,2304,75.2163765344851,4.32036898031164
"1747","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,54,2916,366.435315258645,5.90382201259483
"1748","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",3,42,1764,285.92579238976,5.65573230998375
"1749","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,24,576,499.243425279376,6.21309380301417
"1750","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,60,3600,391.443513882043,5.96984122374939
"1751","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",12,21,441,232.438165119316,5.44862423317866
"1752","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,68,4624,40.5040762980195,3.7014026183815
"1753","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,61,3721,226.934060054197,5.42465949093991
"1754","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,33,1089,239.764186495189,5.47965588404711
"1755","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",4,82,6724,31.0900429396907,3.43688760521126
"1756","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",10,24,576,457.780445659908,6.12638969288823
"1757","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,21,441,150.893026663266,5.0165711530643
"1758","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",10,25,625,444.950319218916,6.0979626337291
"1759","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",9,48,2304,1290.6263364715,7.16288291167158
"1760","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",9,41,1681,414.39965939754,6.0268308690278
"1761","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",3,35,1225,33.1972329885756,3.50246652873156
"1762","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,38,1444,552.53927188553,6.31452451120162
"1763","13","Costa","Rural","Ocupado","Informal","Masculino","Secundaria",8,68,4624,123.334145204812,4.81489729969021
"1764","13","Costa","Rural","Ocupado","Informal","Femenino","Secundaria",9,62,3844,323.860007786295,5.78031134768749
"1765","13","Costa","Rural","Ocupado","Formal","Femenino","Secundaria",9,49,2401,387.578908753637,5.95991946355576
"1766","13","Costa","Rural","Ocupado","Informal","Masculino","Secundaria",9,47,2209,147.997138632489,4.99719294001295
"1767","13","Costa","Rural","Ocupado","Informal","Femenino","Secundaria",9,44,1936,100.876629416469,4.61389827928711
"1768","13","Costa","Rural","Ocupado","Informal","Masculino","Primaria",6,40,1600,197.342303554271,5.28493980238345
"1769","13","Costa","Rural","Ocupado","Informal","Femenino","Primaria",3,54,2916,70.4793941265254,4.25532038520229
"1770","13","Costa","Rural","Ocupado","Informal","Masculino","Primaria",6,33,1089,151.871108051144,5.02303218776576
"1771","13","Costa","Rural","Ocupado","Informal","Femenino","Primaria",6,36,1296,26.1625709689592,3.26432980038991
"1772","13","Costa","Rural","Ocupado","Informal","Femenino","Primaria",6,34,1156,182.844694628866,5.20863712929267
"1773","13","Costa","Rural","Ocupado","Formal","Masculino","Primaria",6,19,361,411.983223027488,6.02098262771334
"1774","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,44,1936,816.69795887839,6.70526933113053
"1775","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",8,42,1764,570.355695598058,6.3462601935695
"1776","13","Costa","Urbana","Ocupado","Formal","Femenino","Primaria",6,52,2704,132.386192559294,4.88572335225883
"1777","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,23,529,282.013466838246,5.64195482454345
"1778","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,37,1369,464.857152172204,6.14173015876221
"1779","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,61,3721,288.860036553395,5.66594226821665
"1780","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",13,27,729,245.709387088175,5.5041494842844
"1781","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",13,25,625,211.917634040301,5.35619768050125
"1782","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",16,24,576,1025.41285582505,6.93285059664672
"1783","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,67,4489,106.649227411594,4.66954520074292
"1784","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,72,5184,121.684831491919,4.80143435370384
"1785","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,41,1681,343.996977536731,5.84063287110437
"1786","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,52,2704,275.205253255956,5.61751719474312
"1787","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,46,2116,253.802531121207,5.53655652812736
"1788","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,23,529,163.838221502832,5.09887948670697
"1789","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,26,676,193.698470932764,5.2663026763847
"1790","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,43,1849,116.660178087525,4.75926524787606
"1791","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,19,361,34.1753143764539,3.53150358158611
"1792","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,67,4489,85.227327210416,4.44532212431487
"1793","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",5,45,2025,148.131385097492,4.99809961710376
"1794","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",9,40,1600,402.202409148705,5.99695546724777
"1795","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,17,289,25.526006416981,3.23969779195046
"1796","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,64,4096,412.807879883934,6.02298230285128
"1797","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,30,900,393.150361794223,5.97419213868185
"1798","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,26,676,217.671053968997,5.3829849964649
"1799","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,40,1600,138.772488680146,4.93283582007054
"1800","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",8,20,400,225.092965677015,5.41651349765548
"1801","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,21,441,220.106668405478,5.39411228523602
"1802","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,26,676,102.545121195791,4.63030290850408
"1803","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,33,1089,64.4958374006816,4.16660068529562
"1804","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,28,784,262.528551346396,5.57035984315086
"1805","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",8,36,1296,177.608073198844,5.17957928672562
"1806","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,52,2704,147.997138632489,4.99719294001295
"1807","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,36,1296,1136.79262301291,7.03596608750507
"1808","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,40,1600,771.265119508121,6.64803217892776
"1809","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",9,36,1296,478.91879515236,6.17153105308577
"1810","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,38,1444,928.851291355103,6.83394865210948
"1811","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,56,3136,343.306567145287,5.83862382974554
"1812","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,50,2500,102.986216723657,4.63459516105826
"1813","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,31,961,148.764261289648,5.00236291404622
"1814","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,30,900,18.3150534396821,2.90772331403608
"1815","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,46,2116,503.52013409304,6.22162369962731
"1816","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,40,1600,126.575238431311,4.84083690156987
"1817","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,59,3481,290.451816067,5.67143769701669
"1818","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,52,2704,1121.47579056784,7.02240076707354
"1819","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,44,1936,430.739371995037,6.06550320184779
"1820","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,54,2916,167.808081253632,5.12282095290701
"1821","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,57,3249,54.9259822526173,4.00598650163589
"1822","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",16,43,1849,212.857359295321,5.36062226670733
"1823","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,33,1089,466.679068482957,6.14564180190275
"1824","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,36,1296,940.243062813921,6.84613841930028
"1825","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",17,25,625,218.572423091159,5.38711741541109
"1826","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,60,3600,294.862771345667,5.68651006623007
"1827","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,73,5329,79.1862362852852,4.37180249944144
"1828","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",12,43,1849,31.8164122056886,3.4599822637458
"1829","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,59,3481,11.391771458818,2.432891292918
"1830","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,60,3600,276.681964370988,5.62286870350112
"1831","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,34,1156,410.161306716734,6.01655051334109
"1832","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,37,1369,521.163955207708,6.25606468554476
"1833","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,31,961,23.0136797147838,3.13608880933144
"1834","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",13,40,1600,454.385927901977,6.11894689840183
"1835","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,29,841,313.599742246787,5.74811746655878
"1836","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,55,3025,24.164363700523,3.18487897350087
"1837","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,32,1024,174.328623839487,5.16094216072688
"1838","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",0,66,4356,181.290261953209,5.20009940398074
"1839","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,63,3969,195.692989841378,5.27654705281705
"1840","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,41,1681,535.681751494451,6.28354023752128
"1841","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,34,1156,6.82739164871919,1.92094270440738
"1842","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,37,1369,296.224414062125,5.69111732268456
"1843","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",7,30,900,68.3698068193369,4.22493130640375
"1844","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,32,1024,296.224414062125,5.69111732268456
"1845","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,27,729,365.95586359792,5.90251273486714
"1846","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,33,1089,2.05205310790156,0.718840808017258
"1847","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,30,900,211.917634040301,5.35619768050125
"1848","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",0,59,3481,306.484679601633,5.72516776914046
"1849","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",0,55,3025,37.8191469979614,3.63281550871793
"1850","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,30,900,211.917634040301,5.35619768050125
"1851","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,40,1600,633.413178016566,6.45112293909267
"1852","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",18,42,1764,672.402187066696,6.51085665415662
"1853","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,50,2500,324.354367397095,5.78183664464347
"1854","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,35,1225,98.6711517771355,4.5917926218235
"1855","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,27,729,235.506655747954,5.46173917525648
"1856","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",2,56,3136,81.5643165224796,4.40139186880899
"1857","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,49,2401,238.095694715867,5.47267267149762
"1858","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,21,441,283.068260491841,5.64568807170981
"1859","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,48,2304,733.522684775876,6.59785852386129
"1860","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,36,1296,193.468334135616,5.26511385120011
"1861","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",18,34,1156,181.616289082502,5.20189615973548
"1862","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,32,1024,391.002418354177,5.96871374501528
"1863","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",3,39,1521,473.736596928824,6.16065146455331
"1864","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",7,82,6724,11.391771458818,2.432891292918
"1865","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,38,1444,750.763766495534,6.62109104368571
"1866","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",18,37,1369,1214.16338561914,7.10181054709352
"1867","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",4,52,2704,322.901104464846,5.77734609821315
"1868","13","Sierra","Rural","Ocupado","Informal","Femenino","Sup. No Univ.",13,22,484,91.1533497369728,4.51254325016936
"1869","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",10,18,324,19.6575180897112,2.97845986512786
